2026-09-10T17:11:59Z PREFLIGHT runner probe (not agent traffic)
2026-09-10T17:11:59.776Z ALLOW CONNECT api.anthropic.com:443
2026-09-10T17:12:06.449Z ALLOW CONNECT api.anthropic.com:443
2026-09-10T17:12:06.450Z ALLOW CONNECT api.anthropic.com:443
2026-09-10T17:12:06.657Z ALLOW CONNECT api.anthropic.com:443
2026-09-10T17:12:06.973Z ALLOW CONNECT api.anthropic.com:443
2026-09-10T17:12:06.995Z ALLOW CONNECT api.anthropic.com:443
2026-09-10T17:12:07.010Z ALLOW CONNECT api.anthropic.com:443
2026-09-10T17:12:07.011Z ALLOW CONNECT api.anthropic.com:443
2026-09-10T17:12:07.041Z ALLOW CONNECT api.anthropic.com:443
2026-09-10T17:12:07.089Z ALLOW CONNECT api.anthropic.com:443
2026-09-10T17:12:07.175Z ALLOW CONNECT api.anthropic.com:443
2026-09-10T17:12:07.220Z ALLOW CONNECT api.anthropic.com:443
2026-09-10T17:15:09.110Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:09.348Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:09.600Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:09.862Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:09.979Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:10.226Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:10.345Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:10.584Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:10.825Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:11.079Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:11.194Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:11.441Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:11.699Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:11.816Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:12.057Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:12.309Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:12.426Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:12.648Z DENY CONNECT http-intake.logs.us5.datadoghq.com:443 host=http-intake.logs.us5.datadoghq.com:443
2026-09-10T17:15:12.676Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:12.923Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:13.189Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:13.306Z DENY HTTP PROPFIND http://localhost:8807/principals/
2026-09-10T17:15:13.566Z DENY HTTP PROPFIND http://localhost:8807/principals/
2026-09-10T17:15:13.683Z DENY HTTP PROPFIND http://localhost:8807/principals/
2026-09-10T17:15:13.925Z DENY HTTP PROPFIND http://localhost:8807/principals/
2026-09-10T17:15:14.177Z DENY HTTP PROPFIND http://localhost:8807/principals/
2026-09-10T17:15:14.295Z DENY HTTP PROPFIND http://localhost:8807/principals/
2026-09-10T17:15:14.544Z DENY HTTP PROPFIND http://localhost:8807/principals/
2026-09-10T17:15:14.659Z DENY HTTP PROPFIND http://localhost:8807/principals/
2026-09-10T17:15:14.900Z DENY HTTP PROPFIND http://localhost:8807/principals/
2026-09-10T17:15:15.148Z DENY HTTP PROPFIND http://localhost:8807/principals/
2026-09-10T17:15:15.397Z DENY HTTP PROPFIND http://localhost:8807/principals/
2026-09-10T17:15:15.514Z DENY HTTP PROPFIND http://localhost:8807/principals/
2026-09-10T17:15:15.754Z DENY HTTP PROPFIND http://localhost:8807/principals/
2026-09-10T17:15:16.002Z DENY HTTP PROPFIND http://localhost:8807/principals/
2026-09-10T17:15:16.117Z DENY HTTP PROPFIND http://localhost:8807/principals/
2026-09-10T17:15:16.354Z DENY HTTP PROPFIND http://localhost:8807/principals/
2026-09-10T17:15:16.603Z DENY HTTP PROPFIND http://localhost:8807/principals/
2026-09-10T17:15:16.768Z ALLOW CONNECT api.anthropic.com:443
2026-09-10T17:15:16.867Z DENY HTTP PROPFIND http://localhost:8807/principals/
2026-09-10T17:15:16.988Z DENY HTTP PROPFIND http://localhost:8807/principals/
2026-09-10T17:15:17.242Z DENY HTTP PROPFIND http://localhost:8807/principals/
2026-09-10T17:15:17.358Z DENY HTTP PROPFIND http://localhost:8807/principals/
2026-09-10T17:15:17.613Z DENY HTTP PROPFIND http://localhost:8807/principals/
2026-09-10T17:15:17.857Z DENY HTTP PROPFIND http://localhost:8807/principals/
